COD_CLIENTE,FAMILIA_PRODUTO,LINHA_PRODUTO,INSTANTE,PRECO_VENDA,DEMANDA
CLIENTE410,MuitoBomPleno,V15,15,"557,6384656","14,77711187"
CLIENTE113,ExcelenteSupremo,V2,2,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,3,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,4,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,5,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,6,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,7,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,8,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,9,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,10,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,11,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,12,561,1020
CLIENTE113,ExcelenteSupremo,V2,14,"557,6384656",510
CLIENTE113,ExcelenteSupremo,V2,15,"557,6384656",510
CLIENTE447,MuitoBomPleno,V15,1,"557,6384656","768,712912"
CLIENTE447,MuitoBomPleno,V15,2,"557,6384656","2366,712912"
CLIENTE447,MuitoBomPleno,V15,3,"557,6384656","1988,712912"
CLIENTE447,MuitoBomPleno,V15,4,"557,6384656","899,412912"
CLIENTE447,MuitoBomPleno,V15,5,"557,6384656","1519,412912"
CLIENTE447,MuitoBomPleno,V15,6,"557,6384656","1519,412912"
CLIENTE447,MuitoBomPleno,V15,7,"557,6384656","1519,412912"
CLIENTE447,MuitoBomPleno,V15,8,"557,6384656","1519,412912"
CLIENTE447,MuitoBomPleno,V15,9,"557,6384656","1519,412912"
CLIENTE447,MuitoBomPleno,V15,10,"557,6384656","770,112912"
CLIENTE447,MuitoBomPleno,V15,11,"557,6384656","770,112912"
CLIENTE447,MuitoBomPleno,V15,12,"557,6384656","770,112912"
CLIENTE447,MuitoBomPleno,V15,13,"557,6384656","768,712912"
CLIENTE447,MuitoBomPleno,V15,14,"557,6384656","2366,712912"
CLIENTE447,MuitoBomPleno,V15,15,"557,6384656","1988,712912"
CLIENTE217,MuitoBomPleno,V12,3,"557,6384656",1125
CLIENTE217,MuitoBomPleno,V12,4,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,5,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,6,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,7,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,8,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,9,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,10,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,11,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,12,"557,6384656",375
CLIENTE217,MuitoBomPleno,V12,15,"557,6384656",1125
CLIENTE340,MuitoBomPleno,V16,1,"557,6384656",240
CLIENTE340,MuitoBomPleno,V16,2,"557,6384656",300
CLIENTE340,MuitoBomPleno,V16,3,"557,6384656",240
CLIENTE340,MuitoBomPleno,V16,4,"557,6384656",180
CLIENTE340,MuitoBomPleno,V16,13,"557,6384656",240
CLIENTE340,MuitoBomPleno,V16,14,"557,6384656",300
CLIENTE340,MuitoBomPleno,V16,15,"557,6384656",240
CLIENTE114,OpacoManso,V1,3,"557,6384656","399,9999176"
CLIENTE114,OpacoManso,V1,15,"557,6384656","399,9999176"
CLIENTE114,NaturalClaro,V1,1,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,4,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,5,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,6,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,7,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,8,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,9,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,10,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,11,"557,6384656","199,9999176"
CLIENTE114,NaturalClaro,V1,12,"427,2060429","199,9999176"
CLIENTE114,NaturalClaro,V1,13,"557,6384656","199,9999176"
CLIENTE114,MuitoBomPleno,V12,1,"557,6384656","4599,692099"
CLIENTE114,MuitoBomPleno,V12,2,"557,6384656","5499,692099"
CLIENTE114,MuitoBomPleno,V12,3,"557,6384656","4499,692099"
CLIENTE114,MuitoBomPleno,V12,4,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,5,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,6,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,7,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,8,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,9,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,10,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,11,"557,6384656",4400
CLIENTE114,MuitoBomPleno,V12,12,"427,2060429",4400
CLIENTE114,MuitoBomPleno,V12,13,"557,6384656","4599,692099"
CLIENTE114,MuitoBomPleno,V12,14,"557,6384656","5499,692099"
CLIENTE114,MuitoBomPleno,V12,15,"557,6384656","4499,692099"
CLIENTE114,ImpuroVibrante,V9,1,"557,6384656","240,4954124"
CLIENTE114,ImpuroVibrante,V9,2,"557,6384656","240,4954124"
CLIENTE114,ImpuroVibrante,V9,3,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,4,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,5,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,6,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,7,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,8,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,9,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,10,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,11,"557,6384656","211,4954124"
CLIENTE114,ImpuroVibrante,V9,12,"427,2060429","211,4954124"
CLIENTE114,ImpuroVibrante,V9,13,"557,6384656","240,4954124"
CLIENTE114,ImpuroVibrante,V9,14,"557,6384656","240,4954124"
CLIENTE114,ImpuroVibrante,V9,15,"557,6384656","211,4954124"
CLIENTE115,MuitoBomPleno,V16,1,"557,6384656",462
CLIENTE115,MuitoBomPleno,V16,2,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,3,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,4,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,5,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,6,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,7,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,8,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,9,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,10,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,11,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,12,"579,3375905",450
CLIENTE115,MuitoBomPleno,V16,13,"557,6384656",462
CLIENTE115,MuitoBomPleno,V16,14,"557,6384656",450
CLIENTE115,MuitoBomPleno,V16,15,"557,6384656",450
CLIENTE115,ExcelenteSupremo,V1,1,"557,6384656",8
CLIENTE115,ExcelenteSupremo,V1,13,"557,6384656",8
CLIENTE115,PuroAustero,V3,1,"557,6384656",800
CLIENTE115,PuroAustero,V3,2,"557,6384656",800
CLIENTE115,PuroAustero,V3,3,"557,6384656",800
CLIENTE115,PuroAustero,V3,4,"557,6384656",800
CLIENTE115,PuroAustero,V3,5,"557,6384656",800
CLIENTE115,PuroAustero,V3,6,"557,6384656",800
CLIENTE115,PuroAustero,V3,7,"557,6384656",800
CLIENTE115,PuroAustero,V3,8,"557,6384656",800
CLIENTE115,PuroAustero,V3,9,"557,6384656",800
CLIENTE115,PuroAustero,V3,10,"557,6384656",800
CLIENTE115,PuroAustero,V3,11,"557,6384656",800
CLIENTE115,PuroAustero,V3,12,"579,3375905",800
CLIENTE115,PuroAustero,V3,13,"557,6384656",800
CLIENTE115,PuroAustero,V3,14,"557,6384656",800
CLIENTE115,PuroAustero,V3,15,"557,6384656",800
CLIENTE584,MuitoBomPleno,V16,3,"557,6384656",2970
CLIENTE584,MuitoBomPleno,V16,4,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,5,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,6,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,7,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,8,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,9,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,10,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,11,"557,6384656",1970
CLIENTE584,MuitoBomPleno,V16,12,"588,6",1970
CLIENTE584,MuitoBomPleno,V16,15,"557,6384656",2970
CLIENTE448,MuitoBomPleno,V15,1,"557,6384656","140,6275147"
CLIENTE448,MuitoBomPleno,V15,2,"557,6384656","140,6275147"
CLIENTE448,MuitoBomPleno,V15,3,"557,6384656","140,6275147"
CLIENTE448,MuitoBomPleno,V15,4,"557,6384656","168,4175147"
CLIENTE448,MuitoBomPleno,V15,5,"557,6384656","168,4175147"
CLIENTE448,MuitoBomPleno,V15,6,"557,6384656","168,4175147"
CLIENTE448,MuitoBomPleno,V15,7,"557,6384656","168,4175147"
CLIENTE448,MuitoBomPleno,V15,8,"557,6384656","168,4175147"
CLIENTE448,MuitoBomPleno,V15,9,"557,6384656","168,4175147"
CLIENTE448,MuitoBomPleno,V15,10,"557,6384656","196,2075147"
CLIENTE448,MuitoBomPleno,V15,11,"557,6384656","196,2075147"
CLIENTE448,MuitoBomPleno,V15,12,"572,0485167","196,2075147"
CLIENTE448,MuitoBomPleno,V15,13,"557,6384656","140,6275147"
CLIENTE448,MuitoBomPleno,V15,14,"557,6384656","140,6275147"
CLIENTE448,MuitoBomPleno,V15,15,"557,6384656","140,6275147"
CLIENTE188,MuitoBomPleno,V16,1,"557,6384656","2850,333337"
CLIENTE188,MuitoBomPleno,V16,2,"557,6384656","3810,333337"
CLIENTE188,MuitoBomPleno,V16,3,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,4,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,5,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,6,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,7,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,8,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,9,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,10,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,11,"557,6384656","3833,333337"
CLIENTE188,MuitoBomPleno,V16,12,595,"3833,333337"
CLIENTE188,MuitoBomPleno,V16,13,"557,6384656","2850,333337"
CLIENTE188,MuitoBomPleno,V16,14,"557,6384656","3810,333337"
CLIENTE188,MuitoBomPleno,V16,15,"557,6384656","3833,333337"
CLIENTE188,ResistenteFirme,V2,4,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,5,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,6,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,7,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,8,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,9,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,10,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,11,"557,6384656","266,67"
CLIENTE188,ResistenteFirme,V2,12,595,"266,67"
CLIENTE116,NaturalClaro,V1,1,"557,6384656",34
CLIENTE116,NaturalClaro,V1,2,"557,6384656",34
CLIENTE116,NaturalClaro,V1,3,"557,6384656",34
CLIENTE116,NaturalClaro,V1,4,"557,6384656",34
CLIENTE116,NaturalClaro,V1,5,"557,6384656",34
CLIENTE116,NaturalClaro,V1,6,"557,6384656",34
CLIENTE116,NaturalClaro,V1,7,"557,6384656",34
CLIENTE116,NaturalClaro,V1,8,"557,6384656",34
CLIENTE116,NaturalClaro,V1,9,"557,6384656",34
CLIENTE116,NaturalClaro,V1,10,"557,6384656",34
CLIENTE116,NaturalClaro,V1,11,"557,6384656",34
CLIENTE116,NaturalClaro,V1,12,"557,6384656",34
CLIENTE116,NaturalClaro,V1,13,"557,6384656",34
CLIENTE116,NaturalClaro,V1,14,"557,6384656",34
CLIENTE116,NaturalClaro,V1,15,"557,6384656",34
CLIENTE116,ExcelenteSupremo,V2,1,"557,6384656","1616,333333"
CLIENTE116,ExcelenteSupremo,V2,2,"557,6384656","1616,333333"
CLIENTE116,ExcelenteSupremo,V2,3,"557,6384656","1616,333333"
CLIENTE116,ExcelenteSupremo,V2,4,"557,6384656","2483,333333"
CLIENTE116,ExcelenteSupremo,V2,5,"557,6384656","2483,333333"
CLIENTE116,ExcelenteSupremo,V2,6,"557,6384656","2483,333333"
CLIENTE116,ExcelenteSupremo,V2,7,"557,6384656","2483,333333"
CLIENTE116,ExcelenteSupremo,V2,8,"557,6384656","2483,333333"
CLIENTE116,ExcelenteSupremo,V2,9,"557,6384656","2483,333333"
CLIENTE116,ExcelenteSupremo,V2,10,"557,6384656","1612,333333"
CLIENTE116,ExcelenteSupremo,V2,11,"557,6384656","1612,333333"
CLIENTE116,ExcelenteSupremo,V2,12,"557,6384656","1612,333333"
CLIENTE116,ExcelenteSupremo,V2,13,"557,6384656","1616,333333"
CLIENTE116,ExcelenteSupremo,V2,14,"557,6384656","1616,333333"
CLIENTE116,ExcelenteSupremo,V2,15,"557,6384656","1616,333333"
CLIENTE116,ResistenteFirme,V2,1,"557,6384656","2000,333333"
CLIENTE116,ResistenteFirme,V2,2,"557,6384656","2200,333333"
CLIENTE116,ResistenteFirme,V2,3,"557,6384656","2200,333333"
CLIENTE116,ResistenteFirme,V2,4,"557,6384656","2033,333333"
CLIENTE116,ResistenteFirme,V2,5,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,6,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,7,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,8,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,9,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,10,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,11,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,12,"557,6384656","1633,333333"
CLIENTE116,ResistenteFirme,V2,13,"557,6384656","2000,333333"
CLIENTE116,ResistenteFirme,V2,14,"557,6384656","2200,333333"
CLIENTE116,ResistenteFirme,V2,15,"557,6384656","2200,333333"
CLIENTE116,PuroAustero,V3,1,"557,6384656","300,3333333"
CLIENTE116,PuroAustero,V3,2,"557,6384656","166,3333333"
CLIENTE116,PuroAustero,V3,3,"557,6384656","166,3333333"
CLIENTE116,PuroAustero,V3,4,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,5,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,6,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,7,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,8,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,9,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,10,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,11,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,12,"557,6384656","583,3333333"
CLIENTE116,PuroAustero,V3,13,"557,6384656","300,3333333"
CLIENTE116,PuroAustero,V3,14,"557,6384656","166,3333333"
CLIENTE116,PuroAustero,V3,15,"557,6384656","166,3333333"
CLIENTE117,InferiorRaso,V2,3,"557,6384656",500
CLIENTE117,InferiorRaso,V2,4,"557,6384656",500
CLIENTE117,InferiorRaso,V2,5,"557,6384656",500
CLIENTE117,InferiorRaso,V2,6,"557,6384656",500
CLIENTE117,InferiorRaso,V2,7,"557,6384656",500
CLIENTE117,InferiorRaso,V2,8,"557,6384656",500
CLIENTE117,InferiorRaso,V2,9,"557,6384656",500
CLIENTE117,InferiorRaso,V2,10,"557,6384656",500
CLIENTE117,InferiorRaso,V2,11,"557,6384656",500
CLIENTE117,InferiorRaso,V2,12,"579,3375905",500
CLIENTE117,InferiorRaso,V2,15,"557,6384656",500
CLIENTE117,InferiorRaso,V3,1,"557,6384656",628
CLIENTE117,InferiorRaso,V3,3,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,4,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,5,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,6,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,7,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,8,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,9,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,10,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,11,"557,6384656",1000
CLIENTE117,InferiorRaso,V3,12,"579,3375905",1000
CLIENTE117,InferiorRaso,V3,13,"557,6384656",628
CLIENTE117,InferiorRaso,V3,15,"557,6384656",1000
CLIENTE117,ExcelenteSupremo,V2,1,"557,6384656",4200
CLIENTE117,ExcelenteSupremo,V2,2,"557,6384656",4332
CLIENTE117,ExcelenteSupremo,V2,3,"557,6384656",3332
CLIENTE117,ExcelenteSupremo,V2,4,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,5,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,6,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,7,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,8,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,9,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,10,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,11,"557,6384656",2778
CLIENTE117,ExcelenteSupremo,V2,12,"579,3375905",2778
CLIENTE117,ExcelenteSupremo,V2,13,"557,6384656",4200
CLIENTE117,ExcelenteSupremo,V2,14,"557,6384656",4332
CLIENTE117,ExcelenteSupremo,V2,15,"557,6384656",3332
CLIENTE117,ResistenteFirme,V2,4,"557,6384656",556
CLIENTE117,ResistenteFirme,V2,5,"557,6384656",556
CLIENTE117,ResistenteFirme,V2,6,"557,6384656",556
CLIENTE117,ResistenteFirme,V2,7,"557,6384656",556
CLIENTE117,ResistenteFirme,V2,8,"557,6384656",556
CLIENTE117,ResistenteFirme,V2,9,"557,6384656",556
CLIENTE117,ResistenteFirme,V2,10,"557,6384656",554
CLIENTE117,ResistenteFirme,V2,11,"557,6384656",554
CLIENTE117,ResistenteFirme,V2,12,"579,3375905",554
CLIENTE117,PuroAustero,V3,1,"557,6384656",502
CLIENTE117,PuroAustero,V3,2,"557,6384656",1000
CLIENTE117,PuroAustero,V3,3,"557,6384656",500
CLIENTE117,PuroAustero,V3,4,"557,6384656",500
CLIENTE117,PuroAustero,V3,5,"557,6384656",500
CLIENTE117,PuroAustero,V3,6,"557,6384656",500
CLIENTE117,PuroAustero,V3,7,"557,6384656",500
CLIENTE117,PuroAustero,V3,8,"557,6384656",500
CLIENTE117,PuroAustero,V3,9,"557,6384656",500
CLIENTE117,PuroAustero,V3,10,"557,6384656",500
CLIENTE117,PuroAustero,V3,11,"557,6384656",500
CLIENTE117,PuroAustero,V3,12,"579,3375905",500
CLIENTE117,PuroAustero,V3,13,"557,6384656",502
CLIENTE117,PuroAustero,V3,14,"557,6384656",1000
CLIENTE117,PuroAustero,V3,15,"557,6384656",500
CLIENTE310,MuitoBomPleno,V15,1,"557,6384656",1300
CLIENTE310,MuitoBomPleno,V15,2,"557,6384656",660
CLIENTE310,MuitoBomPleno,V15,3,"557,6384656",750
CLIENTE310,MuitoBomPleno,V15,4,"557,6384656",1800
CLIENTE310,MuitoBomPleno,V15,5,"557,6384656",1800
CLIENTE310,MuitoBomPleno,V15,6,"557,6384656",1800
CLIENTE310,MuitoBomPleno,V15,7,"557,6384656",800
CLIENTE310,MuitoBomPleno,V15,8,"557,6384656",800
CLIENTE310,MuitoBomPleno,V15,9,"557,6384656",1800
CLIENTE310,MuitoBomPleno,V15,10,"557,6384656",2200
CLIENTE310,MuitoBomPleno,V15,11,"557,6384656",2200
CLIENTE310,MuitoBomPleno,V15,12,"577,368",1600
CLIENTE310,MuitoBomPleno,V15,13,"557,6384656",1300
CLIENTE310,MuitoBomPleno,V15,14,"557,6384656",660
CLIENTE310,MuitoBomPleno,V15,15,"557,6384656",750
CLIENTE310,ArtificialCinco,V16,4,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,5,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,6,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,7,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,8,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,9,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,10,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,11,"557,6384656",200
CLIENTE310,ArtificialCinco,V16,12,"577,368",200
CLIENTE331,MuitoBomPleno,V16,1,"557,6384656",90
CLIENTE331,MuitoBomPleno,V16,4,"557,6384656",1200
CLIENTE331,MuitoBomPleno,V16,13,"557,6384656",90
CLIENTE331,MuitoBomPleno,V15,2,"557,6384656",750
CLIENTE331,MuitoBomPleno,V15,3,"557,6384656",900
CLIENTE331,MuitoBomPleno,V15,14,"557,6384656",750
CLIENTE331,MuitoBomPleno,V15,15,"557,6384656",900
CLIENTE331,ArtificialTres,V2,1,"557,6384656",210
CLIENTE331,ArtificialTres,V2,13,"557,6384656",210
CLIENTE409,MuitoBomPleno,V15,1,"557,6384656","83,11625428"
CLIENTE409,MuitoBomPleno,V15,2,"557,6384656","83,11625428"
CLIENTE409,MuitoBomPleno,V15,3,"557,6384656","83,11625428"
CLIENTE409,MuitoBomPleno,V15,4,"557,6384656","99,54625428"
CLIENTE409,MuitoBomPleno,V15,5,"557,6384656","99,54625428"
CLIENTE409,MuitoBomPleno,V15,6,"557,6384656","99,54625428"
CLIENTE409,MuitoBomPleno,V15,7,"557,6384656","99,54625428"
CLIENTE409,MuitoBomPleno,V15,8,"557,6384656","99,54625428"
CLIENTE409,MuitoBomPleno,V15,9,"557,6384656","99,54625428"
CLIENTE409,MuitoBomPleno,V15,10,"557,6384656","115,9762543"
CLIENTE409,MuitoBomPleno,V15,11,"557,6384656","115,9762543"
CLIENTE409,MuitoBomPleno,V15,12,"557,6384656","115,9762543"
CLIENTE409,MuitoBomPleno,V15,13,"557,6384656","83,11625428"
CLIENTE409,MuitoBomPleno,V15,14,"557,6384656","83,11625428"
CLIENTE409,MuitoBomPleno,V15,15,"557,6384656","83,11625428"
CLIENTE118,MuitoBomPleno,V16,1,"557,6384656",1818
CLIENTE118,MuitoBomPleno,V16,2,"557,6384656",2750
CLIENTE118,MuitoBomPleno,V16,3,"557,6384656",420
CLIENTE118,MuitoBomPleno,V16,13,"557,6384656",1818
CLIENTE118,MuitoBomPleno,V16,14,"557,6384656",2750
CLIENTE118,MuitoBomPleno,V16,15,"557,6384656",420
CLIENTE118,MuitoBomPleno,V12,1,"557,6384656","1407,964912"
CLIENTE118,MuitoBomPleno,V12,2,"557,6384656",2500
CLIENTE118,MuitoBomPleno,V12,3,"557,6384656","3599,964912"
CLIENTE118,MuitoBomPleno,V12,4,"557,6384656","4019,964912"
CLIENTE118,MuitoBomPleno,V12,5,"557,6384656",2386
CLIENTE118,MuitoBomPleno,V12,6,"557,6384656","2385,964912"
CLIENTE118,MuitoBomPleno,V12,7,"557,6384656","2385,964912"
CLIENTE118,MuitoBomPleno,V12,8,"557,6384656","2385,964912"
CLIENTE118,MuitoBomPleno,V12,9,"557,6384656","2385,964912"
CLIENTE118,MuitoBomPleno,V12,10,"557,6384656","2385,964912"
CLIENTE118,MuitoBomPleno,V12,11,"557,6384656","2385,964912"
CLIENTE118,MuitoBomPleno,V12,12,"572,4","2385,964912"
CLIENTE118,MuitoBomPleno,V12,13,"557,6384656","1407,964912"
CLIENTE118,MuitoBomPleno,V12,14,"557,6384656",2500
CLIENTE118,MuitoBomPleno,V12,15,"557,6384656","3599,964912"
CLIENTE119,PuroAustero,V3,1,"557,6384656",1190
CLIENTE119,PuroAustero,V3,13,"557,6384656",1190
CLIENTE120,OpacoManso,V1,3,"557,6384656",90
CLIENTE120,OpacoManso,V1,15,"557,6384656",90
CLIENTE120,NaturalClaro,V1,6,"557,6384656",90
CLIENTE120,NaturalClaro,V1,9,"557,6384656",90
CLIENTE120,NaturalClaro,V1,11,"557,6384656",90
CLIENTE120,MuitoBomPleno,V16,1,"557,6384656","1700,004386"
CLIENTE120,MuitoBomPleno,V16,2,"557,6384656","749,6008772"
CLIENTE120,MuitoBomPleno,V16,3,"557,6384656",2400
CLIENTE120,MuitoBomPleno,V16,4,"557,6384656",2610
CLIENTE120,MuitoBomPleno,V16,5,"557,6384656",2400
CLIENTE120,MuitoBomPleno,V16,6,"557,6384656","2802,600877"
CLIENTE120,MuitoBomPleno,V16,7,"557,6384656","2802,600877"
CLIENTE120,MuitoBomPleno,V16,8,"557,6384656","2802,600877"
CLIENTE120,MuitoBomPleno,V16,9,"557,6384656","2802,600877"
CLIENTE120,MuitoBomPleno,V16,10,"557,6384656","2802,600877"
CLIENTE120,MuitoBomPleno,V16,11,"557,6384656","2802,600877"
CLIENTE120,MuitoBomPleno,V16,12,"572,4","2802,600877"
CLIENTE120,MuitoBomPleno,V16,13,"557,6384656","1700,004386"
CLIENTE120,MuitoBomPleno,V16,14,"557,6384656","749,6008772"
CLIENTE120,MuitoBomPleno,V16,15,"557,6384656",2400
CLIENTE120,MuitoBomPleno,V12,6,"557,6384656","1576,667"
CLIENTE120,MuitoBomPleno,V12,7,"557,6384656","1666,667"
CLIENTE120,MuitoBomPleno,V12,8,"557,6384656","1666,667"
CLIENTE120,MuitoBomPleno,V12,9,"557,6384656","1576,667"
CLIENTE120,MuitoBomPleno,V12,10,"557,6384656","1666,667"
CLIENTE120,MuitoBomPleno,V12,11,"557,6384656","1576,667"
CLIENTE120,MuitoBomPleno,V12,12,"572,4","1666,667"
CLIENTE120,MuitoBomPleno,V15,2,"557,6384656","0,4035087719"
CLIENTE120,MuitoBomPleno,V15,6,"557,6384656","1561,403509"
CLIENTE120,MuitoBomPleno,V15,7,"557,6384656","1561,403509"
CLIENTE120,MuitoBomPleno,V15,8,"557,6384656","1561,403509"
CLIENTE120,MuitoBomPleno,V15,9,"557,6384656","1561,403509"
CLIENTE120,MuitoBomPleno,V15,10,"557,6384656","1561,403509"
CLIENTE120,MuitoBomPleno,V15,11,"557,6384656","1561,403509"
CLIENTE120,MuitoBomPleno,V15,12,"572,4","1561,403509"
CLIENTE120,MuitoBomPleno,V15,14,"557,6384656","0,4035087719"
CLIENTE120,ArtificialTres,V2,1,"557,6384656",200
CLIENTE120,ArtificialTres,V2,3,"557,6384656",200
CLIENTE120,ArtificialTres,V2,4,"557,6384656",200
CLIENTE120,ArtificialTres,V2,5,"557,6384656",200
CLIENTE120,ArtificialTres,V2,6,"557,6384656",200
CLIENTE120,ArtificialTres,V2,7,"557,6384656",200
CLIENTE120,ArtificialTres,V2,8,"557,6384656",200
CLIENTE120,ArtificialTres,V2,9,"557,6384656",200
CLIENTE120,ArtificialTres,V2,10,"557,6384656",200
CLIENTE120,ArtificialTres,V2,11,"557,6384656",200
CLIENTE120,ArtificialTres,V2,12,"572,4",200
CLIENTE120,ArtificialTres,V2,13,"557,6384656",200
